Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost
ORD-100847,2021-06-30,2021-07-07,CUST-6421,Emily Brown,Home Office,Canada,Asia-Pacific,Office Supplies,Copiers,Product D,141.15,5,0.0,43.74,15.82
ORD-100848,2020-03-02,2020-03-17,CUST-7296,Mike Davis,Home Office,United Kingdom,Americas,Office Supplies,Paper,Product C,98.42,2,0.0,29.49,6.9
ORD-100849,2021-09-25,,CUST-7846,Robert Wilson,Home Office,Germany,Europe,Office Supplies,Copiers,Product B,675.85,21,0.0,78.64,77.6
ORD-100850,2021-12-14,2021-12-27,CUST-8061,Emily Brown,Consumer,Germany,Europe,Furniture,Phones,Product B,4135.81,16,0.0,653.51,558.09
ORD-100851,2019-10-09,2019-10-18,CUST-5394,Robert Wilson,Consumer,Germany,Americas,Furniture,Chairs,Product A,5488.98,13,0.05,1349.89,433.3
ORD-100852,2020-06-06,2020-06-29,CUST-6466,John Smith,Corporate,Germany,Asia-Pacific,Office Supplies,Tables,Product D,803.84,21,0.05,241.2,63.11
ORD-100853,2019-04-05,2019-04-18,CUST-8975,Mike Davis,Consumer,Germany,Asia-Pacific,Technology,Paper,Product C,6740.67,24,0.0,2295.71,847.03
ORD-100854,2023-05-27,2023-06-19,CUST-8557,Emily Brown,Home Office,Germany,Asia-Pacific,Office Supplies,Binders,Product D,115.48,18,0.0,35.64,12.15
ORD-100855,2019-02-11,2019-02-24,CUST-6436,John Smith,Consumer,United States,Americas,Technology,Binders,Product A,15509.74,20,0.15,2807.29,
ORD-100856,2021-09-25,2021-10-23,CUST-5722,Sarah Johnson,Corporate,Canada,Americas,Furniture,Tables,Product D,5089.37,20,0.05,656.39,
ORD-100857,2022-11-21,2022-12-15,CUST-5919,Sarah Johnson,Consumer,France,Europe,Technology,Desks,Product A,19131.25,24,0.0,4232.0,2418.18
ORD-100858,2023-01-11,2023-01-23,CUST-5166,Robert Wilson,Consumer,Australia,Americas,Office Supplies,Tables,Product A,34.6,1,0.2,12.23,3.48
ORD-100859,2022-03-19,2022-04-12,CUST-5759,Robert Wilson,Consumer,Mexico,Americas,Office Supplies,Paper,Product B,148.29,10,0.0,41.65,13.05
ORD-100860,2019-06-12,2019-07-02,CUST-6765,Emily Brown,Home Office,Australia,Americas,Technology,Chairs,Product A,5622.71,6,0.0,1641.18,665.03
ORD-100861,2019-02-03,2019-02-11,CUST-8114,Sarah Johnson,Home Office,France,Americas,Furniture,Tables,Product D,4273.09,20,0.0,1366.86,535.02
ORD-100862,2020-12-31,2021-01-18,CUST-8004,John Smith,Home Office,France,Asia-Pacific,Office Supplies,Paper,Product D,91.59,10,0.0,34.33,5.1
ORD-100863,2023-02-24,2023-03-16,CUST-8858,Sarah Johnson,Consumer,Australia,Asia-Pacific,Furniture,Binders,Product C,8153.75,21,0.1,2208.95,585.28
ORD-100864,2021-08-19,2021-09-07,CUST-5963,John Smith,Home Office,Germany,Asia-Pacific,Furniture,Copiers,Product C,7808.15,24,0.0,2567.71,816.14
ORD-100865,2019-08-05,2019-08-24,CUST-5580,Robert Wilson,Home Office,Australia,Americas,Furniture,Binders,Product D,1657.77,5,0.1,498.91,168.1
ORD-100866,2019-12-10,2020-01-02,CUST-6693,Robert Wilson,Home Office,United States,Asia-Pacific,Furniture,Desks,Product B,602.34,2,0.1,171.01,50.77
ORD-100867,2019-10-30,2019-11-24,CUST-5774,John Smith,Consumer,Germany,Americas,Technology,Paper,Product C,10773.45,15,0.05,2467.5,1100.07
ORD-100868,2023-07-23,2023-08-09,CUST-6637,Robert Wilson,Home Office,Australia,Asia-Pacific,Technology,Paper,Product B,757.01,1,0.0,87.7,100.3
ORD-100869,2021-05-04,2021-05-12,CUST-8883,John Smith,Consumer,Germany,Asia-Pacific,Furniture,Copiers,Product D,1971.88,4,0.0,419.7,180.25
ORD-100870,2021-10-02,2021-10-28,CUST-6532,Emily Brown,Corporate,United Kingdom,Asia-Pacific,Office Supplies,Phones,Product B,156.63,23,0.2,45.05,16.55
ORD-100871,2021-12-08,2021-12-27,CUST-8163,John Smith,Consumer,United Kingdom,Asia-Pacific,Technology,Tables,Product C,8033.08,19,0.0,3076.26,469.05
ORD-100872,2020-07-28,2020-08-07,CUST-7183,Robert Wilson,Corporate,Australia,Asia-Pacific,Technology,Paper,Product C,7952.41,11,0.0,2825.58,1171.05
ORD-100873,2023-04-06,2023-04-13,CUST-7895,Emily Brown,Home Office,Mexico,Europe,Technology,Desks,Product B,3033.29,9,0.0,1181.94,319.58
ORD-100874,2023-10-19,2023-11-07,CUST-7682,Sarah Johnson,Corporate,United States,Europe,Furniture,Binders,Product B,4004.32,10,0.0,569.61,425.13
ORD-100875,2020-07-30,2020-08-06,CUST-5981,Emily Brown,Corporate,Germany,Americas,Technology,Chairs,Product D,3467.67,15,0.0,1228.72,380.14
ORD-100876,2019-03-17,2019-03-30,CUST-7109,Emily Brown,Corporate,United States,Europe,Office Supplies,Binders,Product B,59.17,3,0.1,15.36,6.99
ORD-100877,2020-10-20,2020-11-17,CUST-6404,Emily Brown,Home Office,United Kingdom,Americas,Technology,Chairs,Product C,7899.9,14,0.1,1592.18,961.99
ORD-100878,2020-04-04,2020-05-03,CUST-7923,John Smith,Corporate,United Kingdom,Asia-Pacific,Furniture,Tables,Product C,3733.97,12,0.0,615.27,218.57
ORD-100879,2022-01-18,2022-02-06,CUST-7989,Robert Wilson,Corporate,Australia,Europe,Furniture,Copiers,Product C,4415.56,9,0.0,507.52,506.69
ORD-100880,2019-06-26,2019-07-01,CUST-5929,Mike Davis,Corporate,Germany,Europe,Furniture,Binders,Product C,7886.49,16,0.0,2465.21,
ORD-100881,2022-08-26,2022-09-07,CUST-7146,John Smith,Consumer,Australia,Europe,Office Supplies,Binders,Product A,97.07,23,0.2,23.22,
ORD-100882,2019-02-03,2019-02-26,CUST-7735,John Smith,Consumer,Canada,Americas,Office Supplies,Copiers,Product D,269.56,7,0.05,92.62,19.86
ORD-100883,2019-06-30,2019-07-07,CUST-7669,Emily Brown,Consumer,United Kingdom,Americas,Office Supplies,Desks,Product C,368.65,9,0.05,96.59,54.46
ORD-100884,2023-06-10,2023-06-26,CUST-7193,John Smith,Corporate,Canada,Asia-Pacific,Office Supplies,Binders,Product C,15.88,1,0.05,3.85,1.31
ORD-100885,2021-04-22,2021-05-16,CUST-6049,Mike Davis,Corporate,Germany,Asia-Pacific,Furniture,Binders,Product D,324.21,1,0.0,127.87,46.29
ORD-100886,2022-10-22,2022-11-02,CUST-5135,Robert Wilson,Consumer,United States,Europe,Technology,Paper,Product A,5171.05,16,0.0,1614.6,379.09
ORD-100887,2021-06-06,2021-07-05,CUST-6277,Robert Wilson,Corporate,United Kingdom,Europe,Furniture,Tables,Product B,1966.61,4,0.0,356.2,148.18
ORD-100888,2019-05-11,2019-06-02,CUST-5535,Robert Wilson,Corporate,France,Americas,Furniture,Tables,Product A,5576.02,23,0.0,841.71,784.4
ORD-100889,2020-08-02,2020-08-24,CUST-5642,John Smith,Corporate,Germany,Asia-Pacific,Office Supplies,Desks,Product A,542.2,17,0.05,117.21,79.68
,2023-10-30,2023-11-12,CUST-6814,Emily Brown,Corporate,Australia,Asia-Pacific,Office Supplies,Copiers,Product A,151.92,23,0.05,18.22,9.19
ORD-100891,2022-07-01,2022-07-13,CUST-7557,Mike Davis,Corporate,Canada,Americas,Office Supplies,Copiers,Product D,35.4,1,0.25,3.59,2.01
ORD-100892,2021-06-12,2021-06-18,CUST-7099,Emily Brown,Consumer,Australia,Americas,Office Supplies,Chairs,Product D,168.85,24,0.0,16.98,12.52
ORD-100893,2020-11-26,2020-12-08,CUST-6676,Mike Davis,Home Office,Canada,Americas,Technology,Paper,Product D,11899.58,21,0.1,4431.27,
ORD-100894,2019-02-26,2019-03-26,CUST-6244,John Smith,Consumer,Mexico,Asia-Pacific,Office Supplies,Tables,Product D,602.01,23,0.0,77.04,
ORD-100895,2019-02-07,2019-02-25,CUST-7768,Robert Wilson,Corporate,Mexico,Asia-Pacific,Technology,Chairs,Product D,4657.87,9,0.0,1613.78,380.32
ORD-100896,2019-06-15,2019-06-20,CUST-6029,Sarah Johnson,Corporate,Australia,Asia-Pacific,Technology,Desks,Product C,15744.46,19,0.05,2274.92,1850.2
ORD-100897,2020-11-22,2020-12-05,CUST-5553,Emily Brown,Corporate,Canada,Asia-Pacific,Technology,Desks,Product C,6316.96,17,0.05,856.4,319.56
ORD-100898,2023-06-08,2023-06-18,CUST-6325,John Smith,Corporate,Canada,Europe,Furniture,Desks,Product D,2458.82,9,0.0,722.85,217.39
ORD-100899,2022-07-08,2022-07-19,CUST-5951,Emily Brown,Consumer,United States,Europe,Office Supplies,Chairs,Product D,165.33,7,0.05,33.33,11.76
ORD-100900,2019-04-20,2019-05-13,CUST-7135,Sarah Johnson,Corporate,United States,Asia-Pacific,Technology,Tables,Product C,1042.33,6,0.2,335.21,141.99
ORD-100901,2023-01-22,2023-02-05,CUST-6778,John Smith,Consumer,France,Americas,Office Supplies,Phones,Product B,42.71,6,0.1,12.23,4.52
ORD-100902,2022-06-19,2022-07-12,CUST-8772,Emily Brown,Home Office,Canada,Europe,Technology,Binders,Product B,8792.78,9,0.0,2797.62,521.28
ORD-100903,2022-05-29,2022-06-13,CUST-5553,John Smith,Consumer,Germany,Americas,Office Supplies,Tables,Product A,243.95,16,0.0,31.63,15.27
ORD-100904,2020-12-30,2021-01-07,CUST-8148,Robert Wilson,Home Office,France,Asia-Pacific,Office Supplies,Chairs,Product B,362.96,9,0.05,86.31,41.81
ORD-100905,2020-06-01,2020-06-10,CUST-6181,Sarah Johnson,Home Office,United States,Europe,Office Supplies,Paper,Product C,284.59,8,0.0,76.73,29.6
ORD-100906,2020-07-24,2020-08-18,,Robert Wilson,Home Office,Australia,Americas,Furniture,Paper,Product D,8328.24,20,0.0,2310.32,815.07
ORD-100907,2021-01-11,2021-01-23,CUST-8376,Sarah Johnson,Home Office,Germany,Europe,Furniture,Desks,Product D,1160.45,4,0.1,414.43,151.55
ORD-100908,2019-11-26,2019-12-06,CUST-8659,Mike Davis,Consumer,Mexico,Americas,Technology,Chairs,Product B,12930.6,20,0.15,3836.73,1119.77
ORD-100909,2020-02-05,2020-02-27,CUST-5891,Robert Wilson,Consumer,Canada,Asia-Pacific,Technology,Desks,Product B,10680.4,15,0.05,2539.67,1275.31
ORD-100910,2022-04-02,2022-04-11,CUST-5835,Mike Davis,Consumer,Germany,Europe,Furniture,Tables,Product B,655.33,5,0.0,254.22,82.22
ORD-100911,2022-10-28,2022-11-11,CUST-6905,John Smith,Corporate,Canada,Asia-Pacific,Furniture,Paper,Product C,2004.27,14,0.0,762.67,204.56
ORD-100912,2020-12-22,2021-01-05,CUST-5159,Robert Wilson,Home Office,United States,Europe,Furniture,Copiers,Product B,1734.22,8,0.15,473.22,119.38
ORD-100913,2022-01-31,2022-02-10,CUST-5259,John Smith,Home Office,United Kingdom,Americas,Technology,Desks,Product D,1775.95,8,0.0,212.07,145.96
ORD-100914,2019-06-23,2019-07-08,,Mike Davis,Home Office,United Kingdom,Americas,Furniture,Desks,Product B,2110.03,7,0.0,331.47,226.25
ORD-100915,2020-08-12,2020-08-19,,John Smith,Corporate,Australia,Asia-Pacific,Furniture,Binders,Product B,4186.11,14,0.0,1604.82,486.24
ORD-100916,2023-06-06,2023-06-18,CUST-7603,Sarah Johnson,Home Office,Mexico,Europe,Furniture,Binders,Product C,3777.66,24,0.05,441.21,540.2
ORD-100917,2019-04-01,2019-04-18,CUST-6772,John Smith,Home Office,France,Americas,Furniture,Copiers,Product D,778.4,2,0.2,305.24,
ORD-100918,2023-10-30,2023-11-22,CUST-5505,John Smith,Corporate,Germany,Americas,Technology,Phones,Product B,3901.74,4,0.0,1542.13,532.51
ORD-100919,2020-12-20,2020-12-26,CUST-6685,John Smith,Consumer,United States,Europe,Technology,Tables,Product C,3187.56,11,0.05,1218.2,270.33
ORD-100920,2021-09-23,2021-10-10,CUST-8819,Sarah Johnson,Corporate,United Kingdom,Americas,Technology,Tables,Product C,9035.77,21,0.05,2215.31,1313.71
ORD-100921,2021-03-05,2021-03-28,CUST-5977,Sarah Johnson,Home Office,United Kingdom,Asia-Pacific,Technology,Chairs,Product D,7026.31,12,0.0,2744.47,459.34
ORD-100922,2019-10-17,2019-10-30,CUST-8834,Sarah Johnson,Home Office,Mexico,Asia-Pacific,Furniture,Tables,Product A,1612.81,6,0.0,606.61,154.33
ORD-100923,2019-10-21,2019-10-26,CUST-8339,Emily Brown,Corporate,United States,Asia-Pacific,Furniture,Paper,Product D,251.26,1,0.0,76.66,23.19
ORD-100924,2019-10-16,2019-11-09,,Emily Brown,Consumer,United Kingdom,Europe,Furniture,Copiers,Product D,1534.95,7,0.0,542.66,146.42
ORD-100925,2019-07-01,2019-07-14,CUST-7117,Mike Davis,Corporate,Germany,Asia-Pacific,Technology,Binders,Product B,8630.86,16,0.15,2357.9,660.0
ORD-100926,2021-12-19,2021-12-25,CUST-5815,Mike Davis,Corporate,United States,Europe,Technology,Copiers,Product C,9440.09,24,0.0,948.03,1029.59
ORD-100927,2023-03-23,2023-04-13,,Mike Davis,Consumer,United Kingdom,Europe,Office Supplies,Phones,Product A,444.36,10,0.0,103.6,62.03
ORD-100928,2023-03-02,2023-03-18,CUST-8449,Robert Wilson,Corporate,Canada,Europe,Office Supplies,Copiers,Product D,582.9,13,0.0,142.55,32.19
ORD-100929,2022-03-23,2022-04-11,CUST-5708,Emily Brown,Consumer,United Kingdom,Americas,Furniture,Chairs,Product C,5288.84,15,0.0,664.8,418.73
ORD-100930,2020-07-08,2020-07-18,CUST-6381,Mike Davis,Home Office,Canada,Asia-Pacific,Technology,Tables,Product D,14725.74,15,0.0,4991.65,959.15
ORD-100931,2019-05-26,2019-06-17,CUST-5813,Mike Davis,Consumer,Germany,Americas,Office Supplies,Phones,Product C,615.56,22,0.0,138.5,75.14
ORD-100932,2020-08-15,2020-09-02,CUST-7213,Emily Brown,Consumer,France,Asia-Pacific,Office Supplies,Binders,Product D,175.42,15,0.0,52.11,18.41
ORD-100933,2020-02-01,2020-02-29,CUST-6696,Robert Wilson,Corporate,Canada,Europe,Technology,Chairs,Product B,7773.07,19,0.1,1117.44,448.03
ORD-100934,2023-08-08,2023-09-06,CUST-8889,Robert Wilson,Corporate,Australia,Americas,Office Supplies,Chairs,Product D,313.15,8,0.0,49.23,41.16
ORD-100935,2020-06-27,2020-07-21,CUST-8924,Mike Davis,Consumer,Canada,Asia-Pacific,Technology,Chairs,Product B,1213.54,3,0.0,229.49,112.57
ORD-100936,2019-08-11,2019-08-27,,Emily Brown,Consumer,Canada,Asia-Pacific,Furniture,Phones,Product A,2732.71,16,0.05,488.48,403.8
ORD-100937,2021-01-31,2021-02-18,CUST-7738,Robert Wilson,Consumer,Mexico,Europe,Furniture,Desks,Product C,4633.98,10,0.0,1109.19,625.47
ORD-100938,2021-07-16,2021-07-24,CUST-6467,John Smith,Consumer,United Kingdom,Americas,Furniture,Chairs,Product B,4442.76,15,0.0,543.06,
,2021-12-08,2021-12-13,CUST-6447,Robert Wilson,Home Office,Mexico,Americas,Office Supplies,Tables,Product A,119.03,19,0.0,46.88,10.45
ORD-100940,2021-04-18,2021-04-27,CUST-6244,Sarah Johnson,Home Office,Canada,Americas,Technology,Tables,Product C,6548.28,21,0.05,1068.55,661.06
ORD-100941,2022-10-15,2022-11-01,CUST-7058,Sarah Johnson,Consumer,Canada,Europe,Furniture,Tables,Product D,2747.72,12,0.0,743.95,317.21
,2022-05-22,2022-05-29,CUST-8005,Mike Davis,Corporate,United Kingdom,Asia-Pacific,Technology,Chairs,Product D,15921.68,23,0.1,2297.35,857.52
ORD-100943,2022-12-14,2022-12-20,CUST-5834,Sarah Johnson,Home Office,Australia,Asia-Pacific,Furniture,Chairs,Product D,4071.25,16,0.0,602.64,415.67
ORD-100944,2020-02-07,2020-02-19,CUST-6694,Mike Davis,Home Office,United States,Europe,Office Supplies,Desks,Product A,158.57,22,0.0,21.02,19.95
ORD-100945,2019-05-23,2019-06-14,CUST-6704,Sarah Johnson,Corporate,France,Americas,Furniture,Tables,Product D,1896.12,16,0.05,613.18,
ORD-100946,2019-08-23,2019-09-21,CUST-8952,Mike Davis,Corporate,Germany,Asia-Pacific,Furniture,Copiers,Product C,686.98,5,0.0,112.16,97.39
ORD-100947,2023-08-18,2023-08-23,CUST-5159,John Smith,Home Office,Germany,Americas,Furniture,Desks,Product D,2002.38,9,0.05,418.26,172.4
ORD-100948,2020-02-03,2020-02-26,CUST-8434,Sarah Johnson,Home Office,Germany,Americas,Office Supplies,Tables,Product D,531.64,18,0.0,175.23,68.57
ORD-100949,2020-12-25,2021-01-14,CUST-5382,Mike Davis,Corporate,Australia,Americas,Technology,Binders,Product A,2989.54,7,0.0,405.95,172.64
ORD-100950,2023-11-13,2023-12-12,CUST-5660,Robert Wilson,Corporate,Canada,Asia-Pacific,Office Supplies,Copiers,Product B,76.7,3,0.05,25.86,6.81
ORD-100951,2023-07-23,2023-08-02,CUST-8995,Sarah Johnson,Corporate,Australia,Americas,Furniture,Paper,Product B,1982.08,23,0.2,772.25,261.52
ORD-100952,2019-10-06,2019-10-24,CUST-8177,Sarah Johnson,Corporate,Mexico,Americas,Furniture,Paper,Product A,4259.18,10,0.0,1560.79,457.59
,2023-08-16,2023-08-30,CUST-6324,John Smith,Corporate,United States,Europe,Furniture,Chairs,Product C,2116.27,9,0.0,261.07,298.66
ORD-100954,2023-11-26,2023-12-22,CUST-6738,John Smith,Corporate,Australia,Americas,Furniture,Copiers,Product D,7418.29,17,0.0,1067.24,704.38
ORD-100955,2020-03-24,2020-04-19,CUST-8031,Mike Davis,Home Office,Canada,Asia-Pacific,Furniture,Phones,Product B,8865.98,21,0.0,1764.89,782.92
ORD-100956,2023-06-30,2023-07-16,CUST-6420,John Smith,Consumer,Germany,Americas,Office Supplies,Chairs,Product D,116.6,17,0.0,39.97,9.52
ORD-100957,2021-06-16,2021-07-04,CUST-7327,John Smith,Corporate,United Kingdom,Europe,Furniture,Phones,Product C,302.89,3,0.05,56.58,20.78
ORD-100958,2021-12-04,2021-12-30,CUST-8280,Robert Wilson,Consumer,Mexico,Americas,Office Supplies,Paper,Product D,208.87,6,0.0,44.15,17.88
ORD-100959,2022-11-30,2022-12-21,CUST-5977,Sarah Johnson,Consumer,France,Europe,Office Supplies,Paper,Product C,624.19,17,0.0,120.25,34.99
ORD-100960,2020-02-29,2020-03-15,CUST-6801,John Smith,Corporate,Mexico,Asia-Pacific,Office Supplies,Tables,Product C,435.87,21,0.2,164.74,
ORD-100961,2023-03-03,2023-03-09,CUST-5068,Emily Brown,Home Office,Mexico,Americas,Office Supplies,Binders,Product C,741.34,20,0.0,89.61,72.11
ORD-100962,2020-07-20,2020-07-30,CUST-8448,Sarah Johnson,Consumer,United Kingdom,Europe,Technology,Phones,Product C,9248.45,15,0.0,3225.04,
ORD-100963,2021-10-27,2021-11-04,CUST-7509,John Smith,Home Office,United Kingdom,Americas,Technology,Phones,Product A,10184.95,20,0.05,1205.33,1337.63
ORD-100964,2019-10-28,2019-11-25,CUST-5874,Emily Brown,Home Office,United States,Europe,Technology,Phones,Product A,16842.07,22,0.1,4931.61,2298.4
ORD-100965,2021-07-28,2021-08-20,CUST-6062,John Smith,Home Office,Mexico,Europe,Office Supplies,Tables,Product C,466.04,14,0.0,166.53,42.44
ORD-100966,2020-06-29,2020-07-20,CUST-8564,Emily Brown,Corporate,France,Asia-Pacific,Furniture,Copiers,Product D,3630.23,21,0.05,1337.43,535.78
ORD-100967,2019-06-25,2019-07-05,CUST-5935,Emily Brown,Home Office,Australia,Europe,Furniture,Binders,Product B,3160.66,13,0.1,1260.04,428.47
ORD-100968,2022-06-29,2022-07-13,CUST-5415,Sarah Johnson,Consumer,United States,Asia-Pacific,Office Supplies,Chairs,Product D,189.39,8,0.1,66.06,13.44
ORD-100969,2019-05-30,2019-06-16,CUST-8756,Sarah Johnson,Home Office,United States,Americas,Furniture,Desks,Product D,3496.45,20,0.0,862.59,373.76
ORD-100970,2021-02-01,2021-02-20,CUST-8138,John Smith,Consumer,Australia,Americas,Furniture,Desks,Product B,1253.87,12,0.1,214.13,85.59
ORD-100971,2022-08-25,2022-09-17,CUST-6608,Sarah Johnson,Consumer,France,Europe,Office Supplies,Phones,Product D,438.71,16,0.0,161.38,49.87
ORD-100972,2020-05-02,2020-05-29,CUST-5656,Robert Wilson,Corporate,United Kingdom,Asia-Pacific,Technology,Phones,Product C,871.85,4,0.05,186.02,127.17
ORD-100973,2021-09-17,2021-10-09,CUST-5303,Mike Davis,Home Office,Australia,Americas,Furniture,Tables,Product D,484.63,1,0.0,132.57,42.28
ORD-100974,2021-01-09,2021-02-06,CUST-7251,Robert Wilson,Corporate,Canada,Asia-Pacific,Office Supplies,Tables,Product B,150.88,4,0.05,50.96,8.38
ORD-100975,2020-03-22,2020-04-04,,Robert Wilson,Consumer,United Kingdom,Europe,Technology,Copiers,Product B,8940.29,22,0.0,2923.67,809.0
ORD-100976,2020-11-28,2020-12-15,CUST-7248,John Smith,Home Office,Mexico,Asia-Pacific,Office Supplies,Phones,Product A,267.73,20,0.0,79.86,18.92
ORD-100977,2019-01-03,2019-01-29,,John Smith,Home Office,United Kingdom,Asia-Pacific,Technology,Phones,Product A,12427.03,20,0.0,4697.59,
ORD-100978,2019-09-15,2019-09-25,CUST-8122,John Smith,Home Office,Germany,Asia-Pacific,Office Supplies,Paper,Product B,153.77,18,0.0,46.75,18.86
ORD-100979,2019-08-17,2019-09-12,CUST-8815,Sarah Johnson,Corporate,Australia,Americas,Technology,Phones,Product C,8320.21,14,0.0,2412.74,423.39
ORD-100980,2020-12-16,2020-12-27,CUST-5169,Robert Wilson,Corporate,France,Americas,Technology,Phones,Product A,9831.61,18,0.0,2034.05,1281.81
ORD-100981,2019-11-19,2019-12-09,CUST-8437,Sarah Johnson,Home Office,Mexico,Europe,Office Supplies,Paper,Product C,160.98,15,0.15,38.95,14.04
ORD-100982,2021-09-08,2021-09-20,CUST-5233,Emily Brown,Consumer,Australia,Europe,Office Supplies,Phones,Product D,274.32,18,0.25,53.11,29.77
ORD-100983,2023-05-13,2023-05-20,CUST-8368,Robert Wilson,Consumer,Canada,Europe,Office Supplies,Chairs,Product A,357.6,15,0.0,130.3,31.45
ORD-100984,2019-10-08,2019-10-26,CUST-5017,Robert Wilson,Consumer,France,Europe,Furniture,Copiers,Product A,2773.54,8,0.0,542.53,401.58
ORD-100985,2022-02-28,2022-03-29,CUST-7907,John Smith,Consumer,France,Asia-Pacific,Furniture,Tables,Product C,3472.24,7,0.0,683.16,236.22
ORD-100986,2023-12-02,2023-12-26,CUST-5340,John Smith,Corporate,France,Americas,Furniture,Phones,Product C,3164.05,11,0.0,721.52,342.46
ORD-100987,2023-01-11,2023-01-16,CUST-5719,Mike Davis,Consumer,United States,Europe,Technology,Paper,Product D,8045.31,9,0.0,1594.02,883.53
ORD-100988,2021-12-05,2021-12-15,CUST-6257,Sarah Johnson,Consumer,Canada,Americas,Technology,Chairs,Product D,3102.88,9,0.15,689.23,320.63
ORD-100989,2019-08-10,2019-09-07,CUST-7174,John Smith,Corporate,United Kingdom,Asia-Pacific,Office Supplies,Paper,Product C,169.47,7,0.0,36.61,23.45
ORD-100990,2020-02-06,2020-02-28,CUST-6464,Emily Brown,Corporate,France,Europe,Furniture,Tables,Product A,5184.88,11,0.05,1886.03,
ORD-100991,2022-06-09,2022-06-23,,John Smith,Home Office,Mexico,Asia-Pacific,Technology,Tables,Product C,2347.22,8,0.0,527.23,141.4
ORD-100992,2019-03-05,2019-03-25,CUST-6163,Robert Wilson,Corporate,France,Asia-Pacific,Technology,Phones,Product A,3409.23,7,0.05,1201.39,408.36
ORD-100993,2019-06-12,2019-06-29,CUST-6717,Emily Brown,Consumer,Canada,Americas,Technology,Paper,Product C,3370.69,8,0.0,1000.37,464.91
ORD-100994,2023-04-08,2023-04-30,CUST-7639,Robert Wilson,Home Office,United Kingdom,Europe,Office Supplies,Copiers,Product A,672.83,17,0.0,220.27,86.59
ORD-100995,2022-03-19,2022-04-15,CUST-6903,Mike Davis,Consumer,France,Asia-Pacific,Furniture,Chairs,Product D,5874.02,20,0.0,1368.05,873.26
ORD-100996,2021-05-17,2021-05-27,CUST-5294,Sarah Johnson,Home Office,Canada,Europe,Technology,Tables,Product B,2438.23,10,0.15,822.95,130.86
ORD-100997,2021-02-07,2021-02-22,CUST-5878,Robert Wilson,Corporate,France,Asia-Pacific,Office Supplies,Phones,Product A,902.92,23,0.0,348.77,120.03
ORD-100998,2019-12-22,2020-01-02,CUST-8266,Mike Davis,Corporate,France,Europe,Technology,Paper,Product A,7592.83,12,0.0,2066.01,763.84
ORD-100999,2021-02-17,2021-03-01,CUST-5327,Robert Wilson,Corporate,Canada,Europe,Furniture,Binders,Product B,7724.84,16,0.0,2610.37,1145.13
,2020-10-26,2020-11-09,CUST-5273,Sarah Johnson,Corporate,Mexico,Europe,Technology,Chairs,Product A,4324.36,18,0.2,640.73,450.35
ORD-101001,2023-11-08,2023-11-28,CUST-5442,Emily Brown,Corporate,Canada,Asia-Pacific,Furniture,Phones,Product D,3133.45,8,0.15,1208.33,342.64
ORD-101002,2023-07-20,2023-08-09,CUST-5876,Sarah Johnson,Consumer,Germany,Asia-Pacific,Office Supplies,Phones,Product D,582.25,13,0.0,61.26,83.04
ORD-101003,2023-06-27,2023-07-06,CUST-8236,John Smith,Consumer,Canada,Asia-Pacific,Office Supplies,Chairs,Product D,325.93,7,0.05,113.74,40.28
ORD-101004,2020-12-12,2020-12-19,CUST-8604,Mike Davis,Consumer,United Kingdom,Europe,Office Supplies,Chairs,Product C,116.09,13,0.0,43.86,10.02
ORD-101005,2019-09-29,2019-10-26,CUST-6452,Emily Brown,Home Office,Australia,Americas,Office Supplies,Phones,Product B,212.92,5,0.1,30.27,
ORD-101006,2022-11-19,2022-12-12,CUST-5560,Emily Brown,Corporate,United Kingdom,Americas,Technology,Phones,Product D,2587.47,7,0.15,843.41,258.31
ORD-101007,2023-08-17,2023-09-14,CUST-8258,Sarah Johnson,Corporate,United States,Americas,Office Supplies,Tables,Product D,482.11,17,0.0,165.42,57.93
ORD-101008,2019-09-30,2019-10-20,CUST-6479,Mike Davis,Consumer,Canada,Americas,Technology,Phones,Product A,8460.59,22,0.15,1393.0,479.88
ORD-101009,2020-10-18,2020-10-27,CUST-5018,Emily Brown,Home Office,United States,Asia-Pacific,Office Supplies,Copiers,Product D,525.24,17,0.0,71.94,64.71
ORD-101010,2020-12-21,2021-01-15,CUST-6795,Emily Brown,Consumer,United Kingdom,Asia-Pacific,Office Supplies,Chairs,Product C,203.59,7,0.1,21.74,24.15
ORD-101011,2023-03-08,2023-03-27,CUST-7577,Robert Wilson,Home Office,United Kingdom,Asia-Pacific,Office Supplies,Paper,Product D,608.59,20,0.15,146.29,78.55
ORD-101012,2019-12-24,2020-01-09,CUST-8654,Sarah Johnson,Corporate,United Kingdom,Americas,Furniture,Paper,Product C,1167.32,11,0.05,218.96,90.74
ORD-101013,2022-12-12,2023-01-05,CUST-6005,Sarah Johnson,Consumer,Germany,Americas,Technology,Phones,Product B,11597.28,20,0.05,3729.67,1648.01
ORD-101014,2020-04-22,2020-05-12,CUST-6334,John Smith,Corporate,Germany,Americas,Technology,Copiers,Product D,13177.68,14,0.0,3895.14,1757.21
ORD-101015,2022-10-29,2022-11-22,CUST-5948,Mike Davis,Consumer,Germany,Europe,Furniture,Phones,Product B,1101.26,5,0.0,298.89,141.39
